year,author,doi,T,T_units,p,p_units,eta,eta_units,rho,rho_units,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %
2011,Wilhelm,10.1021/je200046m,366.14,K,0.30001,MPa,9.938,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.30533,MPa,9.937,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.31849,MPa,9.941,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.34467,MPa,9.944,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.35901,MPa,9.946,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.37821,MPa,9.947,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.37847,MPa,9.949,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.40417,MPa,9.951,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.42051,MPa,9.954,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.43365,MPa,9.956,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.43794,MPa,9.957,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.46355,MPa,9.959,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.48034,MPa,9.962,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.5026,MPa,9.967,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.53427,MPa,9.972,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.55503,MPa,9.974,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.55907,MPa,9.976,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.59044,MPa,9.981,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.61673,MPa,9.989,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.64581,MPa,9.988,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.65172,MPa,9.992,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.69712,MPa,9.999,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.75126,MPa,10.009,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.16,K,0.75559,MPa,10.007,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.82041,MPa,10.025,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.16,K,0.84809,MPa,10.027,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.84914,MPa,10.029,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.88069,MPa,10.039,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.95539,MPa,10.048,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,0.98588,MPa,10.056,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.0298,MPa,10.065,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.0979,MPa,10.085,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.1362,MPa,10.094,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.1708,MPa,10.103,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.2452,MPa,10.125,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,1.3048,MPa,10.142,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.3621,MPa,10.159,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.4287,MPa,10.182,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.494,MPa,10.206,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.564,MPa,10.232,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.6327,MPa,10.257,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,1.6943,MPa,10.283,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,1.7509,MPa,10.308,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,1.8632,MPa,10.359,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,1.9236,MPa,10.388,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,1.9775,MPa,10.415,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,2.0473,MPa,10.45,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,2.1247,MPa,10.496,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,2.1774,MPa,10.526,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,2.2195,MPa,10.553,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.11,K,2.3138,MPa,10.609,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.11,K,2.3705,MPa,10.653,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,2.4406,MPa,10.705,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,2.5104,MPa,10.758,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,2.5693,MPa,10.806,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,2.6227,MPa,10.85,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,2.698,MPa,10.921,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,2.7596,MPa,10.974,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,2.8306,MPa,11.049,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,2.9194,MPa,11.145,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,2.9806,MPa,11.215,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,3.0484,MPa,11.305,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.12,K,3.1078,MPa,11.393,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,3.1714,MPa,11.478,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.08,K,3.2574,MPa,11.62,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.1,K,3.3142,MPa,11.713,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.1,K,3.367,MPa,11.825,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,3.4159,MPa,11.921,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,3.4846,MPa,12.077,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,3.5441,MPa,12.223,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,3.5974,MPa,12.382,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.19,K,3.6427,MPa,12.53,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,3.6903,MPa,12.697,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.15,K,3.7038,MPa,12.762,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.16,K,3.7483,MPa,12.933,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.18,K,3.7977,MPa,13.166,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.19,K,3.8343,MPa,13.361,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.2,K,3.8694,MPa,13.585,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.099279,MPa,10.095,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.12201,MPa,10.102,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.14278,MPa,10.103,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.16327,MPa,10.109,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.18263,MPa,10.11,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.20377,MPa,10.112,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.22131,MPa,10.115,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.24277,MPa,10.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.2656,MPa,10.123,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.28932,MPa,10.126,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,0.31154,MPa,10.13,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.32964,MPa,10.132,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.34817,MPa,10.136,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.37722,MPa,10.138,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.4076,MPa,10.143,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.43785,MPa,10.149,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.47306,MPa,10.154,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,0.49871,MPa,10.157,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.50317,MPa,10.16,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,0.53115,MPa,10.165,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.56606,MPa,10.171,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.60082,MPa,10.178,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.61977,MPa,10.182,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.66903,MPa,10.192,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.72797,MPa,10.2,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.79058,MPa,10.213,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.82214,MPa,10.22,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,0.86308,MPa,10.229,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,0.95538,MPa,10.253,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.0268,MPa,10.272,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.0814,MPa,10.287,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.1429,MPa,10.303,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.2201,MPa,10.325,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.2909,MPa,10.346,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.347,MPa,10.365,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.4034,MPa,10.382,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.48,MPa,10.409,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,1.5284,MPa,10.426,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,1.6212,MPa,10.461,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,1.671,MPa,10.479,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,1.7272,MPa,10.504,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,1.8221,MPa,10.547,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,1.8632,MPa,10.564,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,1.9519,MPa,10.606,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,2.0041,MPa,10.631,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,2.0877,MPa,10.675,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,2.1522,MPa,10.709,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,2.2204,MPa,10.746,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,2.281,MPa,10.781,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,2.3457,MPa,10.82,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,2.4275,MPa,10.874,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,2.4697,MPa,10.901,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,2.5473,MPa,10.955,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,2.6046,MPa,10.997,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,2.6766,MPa,11.055,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,2.75,MPa,11.108,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,2.8397,MPa,11.19,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,2.8799,MPa,11.229,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,2.9419,MPa,11.289,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.09,K,3.0147,MPa,11.367,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,3.0773,MPa,11.43,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,3.1412,MPa,11.504,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,3.2312,MPa,11.614,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,3.2899,MPa,11.698,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,3.3525,MPa,11.778,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.19,K,3.4214,MPa,11.884,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.2,K,3.4841,MPa,11.988,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.2,K,3.5585,MPa,12.113,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.21,K,3.6575,MPa,12.317,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,3.742,MPa,12.514,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,3.8069,MPa,12.666,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,3.8668,MPa,12.835,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,3.9578,MPa,13.125,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,4.0432,MPa,13.44,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,4.1489,MPa,13.949,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.2121,MPa,14.343,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,4.2866,MPa,14.898,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.06,K,4.3708,MPa,15.982,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.3982,MPa,16.359,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,4.4249,MPa,17.183,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.4384,MPa,17.351,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.46,MPa,18.274,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,4.4661,MPa,18.567,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,4.4787,MPa,19.205,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,4.4991,MPa,21.06,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,4.5126,MPa,22.48,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.15,K,4.5286,MPa,23.633,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,4.5401,MPa,24.999,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.5655,MPa,26.823,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,4.5838,MPa,27.481,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.5911,MPa,28.087,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.12,K,4.6414,MPa,29.839,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,4.6975,MPa,31.3,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,4.7421,MPa,32.198,uPa*s,,,G,,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,4.861,MPa,34.022,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,4.9512,MPa,35.311,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,5.0513,MPa,36.361,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,5.1844,MPa,37.577,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,5.3256,MPa,38.703,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.08,K,5.4398,MPa,39.532,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,5.6885,MPa,41.064,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,5.9153,MPa,42.28,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.15,K,6.1207,MPa,43.258,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.19,K,6.368,MPa,44.345,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.24,K,6.6856,MPa,45.62,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.1,K,7.0739,MPa,47.19,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,7.5127,MPa,48.708,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,7.9642,MPa,50.114,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,8.5122,MPa,51.708,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,8.9446,MPa,52.869,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,9.3678,MPa,53.978,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,9.8857,MPa,55.218,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,10.416,MPa,56.485,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,10.981,MPa,57.701,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,11.52,MPa,58.868,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.11,K,12.147,MPa,60.138,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,12.845,MPa,61.501,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,13.421,MPa,62.567,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.15,K,13.911,MPa,63.457,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,14.442,MPa,64.441,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.13,K,14.892,MPa,65.212,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.14,K,15.495,MPa,66.241,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.15,K,16.144,MPa,67.338,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.16,K,17.037,MPa,68.761,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,17.79,MPa,69.919,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,18.397,MPa,70.863,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.17,K,18.944,MPa,71.709,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.18,K,19.569,MPa,72.6,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,373.2,K,20.305,MPa,73.674,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.11272,MPa,10.754,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.13741,MPa,10.759,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.15854,MPa,10.758,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.18255,MPa,10.763,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.19885,MPa,10.767,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.21913,MPa,10.77,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.23823,MPa,10.771,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.259,MPa,10.773,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.28104,MPa,10.777,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.3056,MPa,10.78,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.32341,MPa,10.784,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.34204,MPa,10.784,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.3621,MPa,10.788,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.39273,MPa,10.793,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.41376,MPa,10.797,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.43457,MPa,10.8,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.46038,MPa,10.805,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.48808,MPa,10.81,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.54324,MPa,10.818,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.57685,MPa,10.824,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.64065,MPa,10.835,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.67084,MPa,10.84,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,0.72282,MPa,10.85,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.77424,MPa,10.861,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.82738,MPa,10.87,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,0.8653,MPa,10.878,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,0.95254,MPa,10.903,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.0407,MPa,10.924,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.0884,MPa,10.934,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.1735,MPa,10.956,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.2416,MPa,10.975,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.2816,MPa,10.987,uPa*s,,,G,,,,,,0.7
